date,place,country,order
2005-03-10,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-10,Yokohama,Japan,"Ordine di San Gregorio Magno"
2005-03-10,Biella,Italy,"Ordine di San Silvestro Papa"
2005-03-10,Birmingham,"United Kingdom","Ordine di San Gregorio Magno"
2005-03-10,Wien,Austria,"Ordine di San Gregorio Magno"
2005-03-10,Breda,Netherlands,"Ordine di San Silvestro Papa"
2005-03-10,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2005-03-10,Pelplin,Poland,"Ordine di San Silvestro Papa"
2005-03-10,"Pelplin gia Chelmno",Poland,"Ordine di San Silvestro Papa"
2005-03-10,Kiayi,Taiwan,"Ordine di San Silvestro Papa"
2005-03-10,"Perugia-Citta della Pieve",Italy,"Ordine di San Silvestro Papa"
2005-03-10,Kiayi,Taiwan,"Ordine di San Silvestro Papa"
2005-03-10,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2005-03-10,Kiayi,Taiwan,"Ordine di San Silvestro Papa"
2005-03-10,Chicago,"United States of America","Ordine di San Gregorio Magno"
2005-03-10,Terni-Narni-Amelia,Italy,"Ordine di San Silvestro Papa"
2005-03-10,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-10,Kiayi,Taiwan,"Ordine di San Silvestro Papa"
2005-03-10,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2005-03-14,Rieti,Italy,"Ordine di San Silvestro Papa"
2005-03-14,Rieti,Italy,"Ordine di San Silvestro Papa"
2005-03-14,Rieti,Italy,"Ordine di San Silvestro Papa"
2005-03-14,Rieti,Italy,"Ordine di San Silvestro Papa"
2005-03-16,’s-Hertogenbosch,Netherlands,"Ordine di San Silvestro Papa"
2005-03-16,’s-Hertogenbosch,Netherlands,"Ordine di San Silvestro Papa"
2005-03-16,"Gerusalemme dei Latini",Israel,"Ordine di San Gregorio Magno"
2005-03-16,"Gerusalemme dei Latini",Israel,"Ordine di San Gregorio Magno"
2005-03-16,Roermond,Netherlands,"Ordine di San Gregorio Magno"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Oyo,Nigeria,"Ordine di San Silvestro Papa"
2005-03-16,Oyo,Nigeria,"Ordine di San Silvestro Papa"
2005-03-16,Konongo-Mampong,Ghana,"Ordine di San Gregorio Magno"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Gregorio Magno"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-16,Koln,Germany,"Ordine di San Silvestro Papa"
2005-03-16,Arezzo-Cortona-Sansepolcro,Italy,"Ordine di San Gregorio Magno"
2005-03-16,Paris,France,"Ordine di San Gregorio Magno"
2005-03-16,Oyo,Nigeria,"Ordine di San Silvestro Papa"
2005-03-16,Albano,Italy,"Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Haarlem,Netherlands,"Ordine di San Gregorio Magno"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-16,Mechelen-Brussel,Belgium,"Ordine di San Silvestro Papa"
2005-03-16,Oyo,Nigeria,"Ordine di San Silvestro Papa"
2005-03-16,Konongo-Mampong,Ghana,"Ordine di San Gregorio Magno"
2005-03-16,Evry-Corbeil-Essonnes,France,"Ordine di San Gregorio Magno"
2005-03-16,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-03-16,"San Marino-Montefeltro","San Marino","Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-16,Wien,Austria,"Ordine di San Gregorio Magno"
2005-03-16,Wien,Austria,"Ordine di San Silvestro Papa"
2005-03-19,Milano,Italy,"Ordine di San Gregorio Magno"
2005-03-21,"Babilonia dei Caldei",Iraq,"Ordine di San Silvestro Papa"
2005-03-21,"Galway and Kilmacduagh",Ireland,"Ordine di San Gregorio Magno"
2005-03-21,"Bairut dei Maroniti",Lebanon,"Ordine di San Silvestro Papa"
2005-03-21,Linz,Austria,"Ordine di San Silvestro Papa"
2005-03-21,"Babilonia dei Caldei",Iraq,"Ordine di San Silvestro Papa"
2005-03-21,Koln,Germany,"Ordine di San Gregorio Magno"
2005-03-22,Italia-Ord.militare,Italy,"Ordine di San Gregorio Magno"
2005-03-22,Italia-Ord.militare,Italy,"Ordine di San Gregorio Magno"
2005-03-22,Italia-Ord.militare,Italy,"Ordine di San Gregorio Magno"
2005-03-23,Roma,Italy,"Ordine di San Silvestro Papa"
2005-03-30,Lyon,France,"Ordine di San Gregorio Magno"
2005-03-30,Lyon,France,"Ordine di San Silvestro Papa"
2005-03-31,Vicenza,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Roma,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Roma,Italy,"Ordine di San Silvestro Papa"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Vicenza,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,"Civita Castellana",Italy,"Ordine di San Gregorio Magno"
2005-03-31,Udine,Italy,"Ordine di San Silvestro Papa"
2005-03-31,Vicenza,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Vicenza,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,"Gran Bretagna-Ord.militare","United Kingdom","Ordine di San Gregorio Magno"
2005-03-31,Shrewsbury,"United Kingdom","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,"Civita Castellana",Italy,"Ordine di San Gregorio Magno"
2005-03-31,Paris,France,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Tuam,Ireland,"Ordine di San Silvestro Papa"
2005-03-31,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2005-03-31,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Udine,Italy,"Ordine di San Silvestro Papa"
2005-03-31,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Vicenza,Italy,"Ordine di San Gregorio Magno"
2005-03-31,Esztergom-Budapest,Hungary,"Ordine di San Gregorio Magno"
2005-03-31,"Gran Bretagna-Ord.militare","United Kingdom","Ordine di San Gregorio Magno"
2005-03-31,Esztergom-Budapest,Hungary,"Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-03-31,Newark,"United States of America","Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,Wien,Austria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,Southwark,"United Kingdom","Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,Koln,Germany,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,Koln,Germany,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-27,Osnabruck,Germany,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Silvestro Papa"
2005-04-27,"Benin City",Nigeria,"Ordine di San Gregorio Magno"
2005-04-29,Tricarico,Italy,"Ordine di San Silvestro Papa"
2005-04-29,"Potenza-Muro Lucano-Marsico Nuovo",Italy,"Ordine di San Gregorio Magno"
2005-04-29,Italia,Italy,"Ordine di San Silvestro Papa"
2005-04-29,Italia,Italy,"Ordine di San Gregorio Magno"
2005-04-29,"Arundel And Brighton","United Kingdom","Ordine di San Gregorio Magno"
2005-04-29,Albenga-Imperia,Italy,"Ordine di San Gregorio Magno"
2005-04-29,"Kottayam per i Siro-Malabaresi",India,"Ordine di San Gregorio Magno"
2005-04-29,"Lamezia Terme",Italy,"Ordine di San Silvestro Papa"
2005-04-29,Guatemala,Guatemala,"Ordine di San Silvestro Papa"
2005-04-29,Albi,France,"Ordine di San Gregorio Magno"
2005-04-29,Guatemala,Guatemala,"Ordine di San Silvestro Papa"
2005-04-29,Albenga-Imperia,Italy,"Ordine di San Gregorio Magno"
2005-04-29,Italia-Ord.militare,Italy,"Ordine di San Gregorio Magno"
2005-05-03,Tortona,Italy,"Ordine di San Silvestro Papa"
2005-05-03,Brentwood,"United States of America","Ordine di San Gregorio Magno"
2005-05-03,Tortona,Italy,"Ordine di San Silvestro Papa"
2005-05-03,Brentwood,"United States of America","Ordine di San Gregorio Magno"
2005-05-04,Indonesia,Indonesia,"Ordine di San Gregorio Magno"
2005-05-06,"Citta del Vaticano",Vatican,"Ordine di San Silvestro Papa"
2005-05-06,"Citta del Vaticano",Vatican,"Ordine di San Silvestro Papa"
2005-05-09,Roma,Italy,"Ordine di San Gregorio Magno"
2005-05-09,"Broken Bay",Australia,"Ordine di San Gregorio Magno"
2005-05-09,Balanga,Philippines,"Ordine di San Silvestro Papa"
2005-05-09,Kaohsiung,Taiwan,"Ordine di San Silvestro Papa"
2005-05-09,Benevento,Italy,"Ordine di San Silvestro Papa"
2005-05-09,Innsbruck,Austria,"Ordine di San Gregorio Magno"
2005-05-09,Kaohsiung,Taiwan,"Ordine di San Silvestro Papa"
2005-05-09,Kaohsiung,Taiwan,"Ordine di San Silvestro Papa"
2005-05-09,Kaohsiung,Taiwan,"Ordine di San Silvestro Papa"
2005-05-09,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2005-05-09,Roma,Italy,"Ordine di San Silvestro Papa"
2005-05-09,Kaohsiung,Taiwan,"Ordine di San Silvestro Papa"
2005-05-09,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2005-05-12,Innsbruck,Austria,"Ordine di San Gregorio Magno"
2005-05-14,København,Denmark,"Ordine di San Silvestro Papa"
2005-05-14,"San Cristobal de La Laguna",Spain,"Ordine di San Gregorio Magno"
2005-05-16,Trento,Italy,"Ordine di San Gregorio Magno"
2005-05-19,Breda,Netherlands,"Ordine di San Silvestro Papa"
2005-05-19,Prato,Italy,"Ordine di San Gregorio Magno"
2005-05-20,Roma,Italy,"Ordine di San Silvestro Papa"
2005-05-20,Accra,Ghana,"Ordine di San Silvestro Papa"
2005-05-20,Southwark,"United Kingdom","Ordine di San Gregorio Magno"
2005-05-22,Napoli,Italy,"Ordine di San Silvestro Papa"
2005-05-24,Bologna,Italy,"Ordine di San Silvestro Papa"
2005-05-24,Spagna,Spain,"Ordine di San Gregorio Magno"
2005-05-27,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-05-27,Munster,Germany,"Ordine di San Silvestro Papa"
2005-05-27,Munster,Germany,"Ordine di San Silvestro Papa"
2005-05-27,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2005-05-27,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-05-27,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-05-27,Strasbourg,France,"Ordine di San Gregorio Magno"
2005-05-30,Panama,Panama,"Ordine di San Gregorio Magno"
2005-05-31,Frosinone-Veroli-Ferentino,Italy,"Ordine di San Silvestro Papa"
2005-06-03,Avezzano,Italy,"Ordine di San Silvestro Papa"
2005-06-03,Duluth,"United States of America","Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-04,Damongo,Ghana,"Ordine di San Silvestro Papa"
2005-06-06,Kerry,Ireland,"Ordine di San Silvestro Papa"
2005-06-06,Birmingham,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-06,"Saint John, New Brunswick",Canada,"Ordine di San Gregorio Magno"
2005-06-06,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2005-06-06,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2005-06-06,Sydney,Australia,"Ordine di San Gregorio Magno"
2005-06-06,Graz-Seckau,Austria,"Ordine di San Gregorio Magno"
2005-06-06,Kerry,Ireland,"Ordine di San Silvestro Papa"
2005-06-07,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-07,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-07,Orihuela-Alicante,Spain,"Ordine di San Gregorio Magno"
2005-06-07,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-08,"San Miniato",Italy,"Ordine di San Gregorio Magno"
2005-06-08,Southwark,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-08,Northampton,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-08,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-11,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2005-06-11,Wien,Austria,"Ordine di San Silvestro Papa"
2005-06-11,Wien,Austria,"Ordine di San Silvestro Papa"
2005-06-11,"Sabina-Poggio Mirteto",Italy,"Ordine di San Silvestro Papa"
2005-06-11,Wien,Austria,"Ordine di San Silvestro Papa"
2005-06-13,Lismore,Australia,"Ordine di San Gregorio Magno"
2005-06-13,Alghero-Bosa,Italy,"Ordine di San Gregorio Magno"
2005-06-13,"San Marco Argentano-Scalea",Italy,"Ordine di San Gregorio Magno"
2005-06-13,"Potenza-Muro Lucano-Marsico Nuovo",Italy,"Ordine di San Silvestro Papa"
2005-06-13,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-14,"Paesi Bassi-Ord.militare",Netherlands,"Ordine di San Silvestro Papa"
2005-06-18,Kano,Nigeria,"Ordine di San Silvestro Papa"
2005-06-18,Kano,Nigeria,"Ordine di San Silvestro Papa"
2005-06-18,Kano,Nigeria,"Ordine di San Silvestro Papa"
2005-06-18,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-18,Cardiff,"United Kingdom","Ordine di San Gregorio Magno"
2005-06-18,Salzburg,Austria,"Ordine di San Silvestro Papa"
2005-06-18,Kano,Nigeria,"Ordine di San Silvestro Papa"
2005-06-18,"Freiburg im Breisgau",Germany,"Ordine di San Gregorio Magno"
2005-06-18,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-18,Paris,France,"Ordine di San Gregorio Magno"
2005-06-18,Salzburg,Austria,"Ordine di San Silvestro Papa"
2005-06-18,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2005-06-18,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-18,Kano,Nigeria,"Ordine di San Silvestro Papa"
2005-06-18,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2005-06-19,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2005-06-20,"Stati Uniti","United States of America","Ordine di San Silvestro Papa"
2005-06-20,Manila,Philippines,"Ordine di San Gregorio Magno"
2005-06-21,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2005-06-21,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2005-06-21,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2005-06-23,Trento,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Libia,Libya,"Ordine Piano"
2005-06-29,Ghana,Ghana,"Ordine di San Gregorio Magno"
2005-06-29,Lettonia,Latvia,"Ordine di San Gregorio Magno"
2005-06-29,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Belgio,Belgium,"Ordine Piano"
2005-06-29,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-29,Slovacchia,Slovakia,"Ordine Piano"
2005-06-29,"Stati Uniti","United States of America","Ordine di San Gregorio Magno"
2005-06-29,Pakistan,Pakistan,"Ordine di San Gregorio Magno"
2005-06-29,Ungheria,Hungary,"Ordine Piano"
2005-06-29,Cipro,Cyprus,"Ordine Piano"
2005-06-29,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Giappone,Japan,"Ordine Piano"
2005-06-29,Germania,Germany,"Ordine di San Gregorio Magno"
2005-06-29,Madagascar,Madagascar,"Ordine di San Gregorio Magno"
2005-06-29,Australia,Australia,"Ordine di San Gregorio Magno"
2005-06-29,"Trinidad e Tobago","Trinidad and Tobago","Ordine di San Gregorio Magno"
2005-06-29,Giamaica,Jamaica,"Ordine di San Gregorio Magno"
2005-06-29,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-29,Germania,Germany,"Ordine di San Gregorio Magno"
2005-06-29,Roma,Italy,"Ordine di San Gregorio Magno"
2005-06-29,Israele,Israel,"Ordine Piano"
2005-06-29,"Repubblica Ceca","Czech Republic","Ordine Piano"
2005-06-29,"Porto-Santa Rufina",Italy,"Ordine di San Silvestro Papa"
2005-06-29,Albano,Italy,"Ordine di San Gregorio Magno"
2005-06-29,Siria,Syria,"Ordine di San Gregorio Magno"
2005-06-29,Bolivia,Bolivia,"Ordine Piano"
2005-06-29,Roma,Italy,"Ordine di San Silvestro Papa"
2005-06-29,Corea,"South Korea","Ordine Piano"
2005-07-01,Guatemala,Guatemala,"Ordine di San Gregorio Magno"
2005-07-01,Germania,Germany,"Ordine di San Gregorio Magno"
2005-07-02,"Stati Uniti","United States of America","Ordine di San Gregorio Magno"
2005-07-08,Roma,Italy,"Ordine di San Silvestro Papa"
2005-07-08,Roma,Italy,"Ordine di San Silvestro Papa"
2005-07-08,Innsbruck,Austria,"Ordine di San Silvestro Papa"
2005-07-08,Roma,Italy,"Ordine di San Gregorio Magno"
2005-07-08,Milano,Italy,"Ordine di San Silvestro Papa"
2005-07-08,Vanimo,"Papua New Guinea","Ordine di San Silvestro Papa"
2005-07-08,Milano,Italy,"Ordine di San Silvestro Papa"
2005-07-08,Albano,Italy,"Ordine di San Gregorio Magno"
2005-07-08,Aachen,Germany,"Ordine di San Gregorio Magno"
2005-07-08,Lancaster,"United Kingdom","Ordine di San Gregorio Magno"
2005-07-08,Lancaster,"United Kingdom","Ordine di San Gregorio Magno"
2005-07-08,Vanimo,"Papua New Guinea","Ordine di San Silvestro Papa"
2005-07-08,Albano,Italy,"Ordine di San Gregorio Magno"
2005-07-08,Albano,Italy,"Ordine di San Silvestro Papa"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine Piano"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine di San Silvestro Papa"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine Piano"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine Piano"
2005-07-11,Italia,Italy,"Ordine di San Silvestro Papa"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine Piano"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,Italia,Italy,"Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2005-07-11,"Los Angeles in U.S.A.","United States of America","Ordine di San Gregorio Magno"
